"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",50,10,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Triceps Pushdown",0,"",0,"warmup",40,15,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Triceps Pushdown",0,"",1,"normal",50,15,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Triceps Pushdown",0,"",2,"normal",55,13,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Triceps Pushdown",0,"",3,"normal",60,8,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Hammer Curl (Dumbbell)",0,"",0,"normal",12,8,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Hammer Curl (Dumbbell)",0,"",1,"normal",17,10,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Hammer Curl (Dumbbell)",0,"",2,"normal",19,8,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Hammer Curl (Dumbbell)",0,"",3,"normal",17,10,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Lateral Raise (Cable)",,"",0,"normal",10,15,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Lateral Raise (Cable)",,"",1,"normal",15,8,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Lateral Raise (Cable)",,"",2,"dropset",10,12,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Lateral Raise (Cable)",,"",3,"normal",15,8,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Lateral Raise (Cable)",,"",4,"dropset",10,10,,,
"Afternoon workout 💪","19 Mar 2025, 17:46","19 Mar 2025, 18:38","","Lateral Raise (Cable)",,"",5,"dropset",5,10,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",19,12,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",26,10,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Incline Bench Press (Dumbbell)",,"",2,"normal",29,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Incline Bench Press (Dumbbell)",,"",3,"normal",29,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Incline Bench Press (Dumbbell)",,"",4,"normal",24,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Iso-Lateral Row (Machine)",,"",0,"normal",25,12,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Iso-Lateral Row (Machine)",,"",1,"normal",30,15,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Iso-Lateral Row (Machine)",,"",2,"normal",38,12,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Iso-Lateral Row (Machine)",,"",3,"normal",40,12,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Triceps Extension (Cable)",,"",0,"normal",10,18,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Triceps Extension (Cable)",,"",1,"normal",15,15,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Triceps Extension (Cable)",,"",2,"normal",40,16,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Triceps Extension (Cable)",,"",3,"normal",50,12,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Triceps Extension (Cable)",,"",4,"dropset",35,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Seated Incline Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Seated Incline Curl (Dumbbell)",,"",1,"normal",11,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Seated Incline Curl (Dumbbell)",,"",2,"failure",11,10,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Seated Incline Curl (Dumbbell)",,"",3,"normal",11,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Seated Incline Curl (Dumbbell)",,"",4,"dropset",8,8,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Lateral Raise (Cable)",,"",0,"normal",10,15,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Lateral Raise (Cable)",,"",1,"normal",10,15,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Afternoon workout 💪","18 Mar 2025, 17:36","18 Mar 2025, 18:41","","Lateral Raise (Cable)",,"",3,"dropset",5,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Shoulder Press (Dumbbell)",,"",0,"normal",19,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Shoulder Press (Dumbbell)",,"",1,"normal",22,10,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Shoulder Press (Dumbbell)",,"",2,"normal",24,10,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Shoulder Press (Dumbbell)",,"",3,"normal",26,8,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",35,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",40,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",45,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",45,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Cable Fly Crossovers",,"",0,"normal",10,20,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Cable Fly Crossovers",,"",1,"normal",15,18,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Cable Fly Crossovers",,"",2,"normal",20,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Cable Fly Crossovers",,"",3,"normal",20,15,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Triceps Rope Pushdown",0,"",0,"normal",25,15,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Triceps Rope Pushdown",0,"",1,"normal",35,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Triceps Rope Pushdown",0,"",2,"normal",35,10,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Single Arm Curl (Cable)",0,"",0,"normal",10,12,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Single Arm Curl (Cable)",0,"",1,"normal",15,10,,,
"Afternoon workout 💪","14 Mar 2025, 18:12","14 Mar 2025, 18:54","","Single Arm Curl (Cable)",0,"",2,"normal",20,8,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Incline Bench Press (Dumbbell)",,"",0,"normal",19,8,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Incline Bench Press (Dumbbell)",,"",1,"normal",26,10,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Incline Bench Press (Dumbbell)",,"",2,"normal",29,8,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Incline Bench Press (Dumbbell)",,"",3,"normal",29,7,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Seated Cable Row - Bar Grip",,"",0,"normal",30,12,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Seated Cable Row - Bar Grip",,"",1,"normal",40,10,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Seated Cable Row - Bar Grip",,"",2,"normal",45,10,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Seated Cable Row - Bar Grip",,"",3,"normal",50,10,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Triceps Pushdown",0,"",0,"normal",30,15,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Triceps Pushdown",0,"",1,"normal",40,16,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Triceps Pushdown",0,"",2,"normal",45,18,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Triceps Pushdown",0,"",3,"normal",50,15,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Hammer Curl (Dumbbell)",0,"",0,"normal",12,10,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Hammer Curl (Dumbbell)",0,"",1,"normal",16,8,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Hammer Curl (Dumbbell)",0,"",2,"normal",17,10,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Hammer Curl (Dumbbell)",0,"",3,"normal",17,12,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Lateral Raise (Cable)",,"",0,"warmup",5,15,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Lateral Raise (Cable)",,"",1,"normal",10,12,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Lateral Raise (Cable)",,"",2,"normal",10,15,,,
"Afternoon workout 💪","13 Mar 2025, 17:43","13 Mar 2025, 18:54","","Lateral Raise (Cable)",,"",3,"normal",15,8,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Pull Up",,"",0,"normal",,8,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Pull Up",,"",1,"normal",,8,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Pull Up",,"",2,"normal",,7,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Chest Press (Machine)",,"",0,"normal",53,10,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Chest Press (Machine)",,"",1,"normal",59,10,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Chest Press (Machine)",,"",2,"normal",65,10,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Chest Press (Machine)",,"",3,"normal",71,8,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Bicep Curl (Cable)",0,"",0,"normal",20,15,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Bicep Curl (Cable)",0,"",1,"normal",30,15,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Bicep Curl (Cable)",0,"",2,"normal",35,13,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Triceps Extension (Cable)",0,"",0,"normal",20,15,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Triceps Extension (Cable)",0,"",1,"normal",30,15,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Triceps Extension (Cable)",0,"",2,"normal",35,8,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Lateral Raise (Cable)",,"",0,"warmup",5.5,20,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Lateral Raise (Cable)",,"",1,"normal",10,15,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Lateral Raise (Cable)",,"",3,"normal",10,12,,,
"Afternoon workout 💪","11 Mar 2025, 17:39","11 Mar 2025, 18:25","","Lateral Raise (Cable)",,"",4,"dropset",5,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Shoulder Press (Dumbbell)",,"",0,"normal",30,12,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Shoulder Press (Dumbbell)",,"",1,"normal",44,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Shoulder Press (Dumbbell)",,"",2,"normal",44,9,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Shoulder Press (Dumbbell)",,"",3,"normal",44,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Dip",0,"",0,"normal",,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Dip",0,"",1,"normal",,14,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Dip",0,"",2,"normal",,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",24,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",24,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Seated Incline Curl (Dumbbell)",0,"",2,"failure",24,5,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Seated Incline Curl (Dumbbell)",0,"",3,"dropset",14,6,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","EZ Bar Biceps Curl",,"",0,"normal",20,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","EZ Bar Biceps Curl",,"",1,"normal",20,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","EZ Bar Biceps Curl",,"",2,"normal",20,10,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Rope Pushdown",,"",0,"normal",17.5,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Rope Pushdown",,"",1,"normal",21,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Rope Pushdown",,"",2,"normal",21,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Extension (Cable)",,"",0,"normal",25,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Extension (Cable)",,"",1,"normal",28,15,,,
"Afternoon workout 💪","8 Jul 2023, 16:03","8 Jul 2023, 16:46","","Triceps Extension (Cable)",,"",2,"normal",25,15,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Lat Pulldown (Cable)",,"",0,"warmup",52.5,12,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Lat Pulldown (Cable)",,"",1,"normal",70,8,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Lat Pulldown (Cable)",,"",3,"normal",70,7,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Lat Pulldown (Cable)",,"",4,"normal",60,10,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Triceps Dip",,"",0,"normal",,12,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Triceps Dip",,"",1,"normal",,10,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Triceps Dip",,"",2,"normal",,6,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",17.5,15,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",21,10,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",21,12,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",21,12,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Shrug (Dumbbell)",,"",0,"normal",40,20,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Shrug (Dumbbell)",,"",1,"normal",40,20,,,
"Evening workout 🏋️","6 Jul 2023, 21:08","6 Jul 2023, 21:51","","Shrug (Dumbbell)",,"",2,"normal",40,20,,,
"Morning workout ☀️","25 Jun 2023, 08:35","25 Jun 2023, 09:13","","Decline Push Up",,"",0,"normal",,15,,,
"Morning workout ☀️","25 Jun 2023, 08:35","25 Jun 2023, 09:13","","Decline Push Up",,"",1,"normal",,15,,,
"Morning workout ☀️","25 Jun 2023, 08:35","25 Jun 2023, 09:13","","Decline Push Up",,"",2,"normal",,15,,,
"Morning workout ☀️","25 Jun 2023, 08:35","25 Jun 2023, 09:13","","Decline Push Up",,"",3,"normal",,15,,,
